Longitude (x),Latitude (y),Station Name,Climate ID,Date/Time (UTC),Year,Month,Day,Time (UTC),Temp (°C),Temp Flag,Dew Point Temp (°C),Dew Point Temp Flag,Rel Hum (%),Rel Hum Flag,Precip. Amount (mm),Precip. Amount Flag,Wind Dir (10s deg),Wind Dir Flag,Wind Spd (km/h),Wind Spd Flag,Visibility (km),Visibility Flag,Stn Press (kPa),Stn Press Flag,Hmdx,Hmdx Flag,Wind Chill,Wind Chill Flag,Weather
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-09-30 6:00,2021,9,30,6:00,6.9,,6.2,,96,,0,,4,,6,,,,99.95,,,,,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-09-30 7:00,2021,9,30,7:00,6.2,,5.5,,95,,0,,6,,6,,,,100,,,,,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-09-30 8:00,2021,9,30,8:00,6.9,,5.6,,92,,0,,6,,6,,,,100.06,,,,,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-09-30 9:00,2021,9,30,9:00,6.9,,5.6,,91,,0,,5,,8,,,,100.1,,,,,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-09-30 10:00,2021,9,30,10:00,7.1,,5.7,,91,,0,,4,,9,,,,100.1,,,,,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-09-30 11:00,2021,9,30,11:00,6.7,,5.7,,93,,0,,4,,8,,,,100.12,,,,,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-09-30 12:00,2021,9,30,12:00,7.8,,7.4,,97,,0,,6,,5,,,,100.16,,,,,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-09-30 13:00,2021,9,30,13:00,10,,8.5,,90,,0,,7,,11,,,,100.18,,,,,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-09-30 14:00,2021,9,30,14:00,11.6,,9.5,,87,,0,,8,,12,,,,100.17,,,,,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-09-30 15:00,2021,9,30,15:00,12.9,,10.6,,86,,0,,13,,8,,,,100.19,,,,,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-09-30 16:00,2021,9,30,16:00,13.5,,10.4,,82,,0,,11,,10,,,,100.18,,,,,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-09-30 17:00,2021,9,30,17:00,16,,10.9,,72,,0,,13,,8,,,,100.13,,,,,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-09-30 18:00,2021,9,30,18:00,17.3,,10.4,,64,,0,,10,,9,,,,100.08,,,,,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-09-30 19:00,2021,9,30,19:00,18.1,,11.1,,64,,0,,6,,10,,,,100.04,,,,,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-09-30 20:00,2021,9,30,20:00,19.2,,11.1,,60,,0,,8,,7,,,,100.02,,,,,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-09-30 21:00,2021,9,30,21:00,19.5,,10.3,,55,,0,,6,,8,,,,99.99,,,,,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-09-30 22:00,2021,9,30,22:00,19.1,,10.5,,58,,0,,8,,10,,,,99.99,,,,,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-09-30 23:00,2021,9,30,23:00,16.7,,11.5,,71,,0,,12,,9,,,,100.02,,,,,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-10-01 0:00,2021,10,1,0:00,15.1,,12.2,,83,,0,,15,,11,,,,100.05,,,,,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-10-01 1:00,2021,10,1,1:00,13.8,,11.9,,89,,0,,18,,12,,,,100.06,,,,,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-10-01 2:00,2021,10,1,2:00,12.4,,11.4,,93,,0,,16,,7,,,,100.11,,,,,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-10-01 3:00,2021,10,1,3:00,11,,10.7,,98,,0,,9,,8,,,,100.11,,,,,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-10-01 4:00,2021,10,1,4:00,11,,11,,100,,0,,10,,7,,,,100.1,,,,,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-10-01 5:00,2021,10,1,5:00,11.1,,11.1,,100,,0,,9,,9,,,,100.09,,,,,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-10-01 6:00,2021,10,1,6:00,12.1,,12.1,,100,,0,,10,,9,,,,100.1,,,,,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-10-01 7:00,2021,10,1,7:00,12.2,,12.2,,100,,0,,10,,10,,,,100.07,,,,,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-10-01 8:00,2021,10,1,8:00,12.3,,12.3,,100,,0,,11,,10,,,,100.05,,,,,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-10-01 9:00,2021,10,1,9:00,12.6,,12.6,,100,,0,,10,,9,,,,100.08,,,,,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-10-01 10:00,2021,10,1,10:00,12.5,,12.5,,100,,0,,9,,9,,,,100.08,,,,,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-10-01 11:00,2021,10,1,11:00,12.7,,12.7,,100,,0,,9,,11,,,,100.08,,,,,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-10-01 12:00,2021,10,1,12:00,12.8,,12.8,,100,,0,,9,,10,,,,100.1,,,,,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-10-01 13:00,2021,10,1,13:00,13.1,,12.8,,98,,0,,11,,10,,,,100.05,,,,,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-10-01 14:00,2021,10,1,14:00,13.5,,12.7,,95,,0,,12,,11,,,,100.01,,,,,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-10-01 15:00,2021,10,1,15:00,14.7,,12.7,,88,,0,,14,,8,,,,99.97,,,,,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-10-01 16:00,2021,10,1,16:00,16.5,,13.1,,81,,0,,15,,10,,,,99.95,,,,,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-10-01 17:00,2021,10,1,17:00,18.1,,13.1,,73,,0,,12,,12,,,,99.88,,,,,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-10-01 18:00,2021,10,1,18:00,19.6,,13.4,,67,,0,,11,,10,,,,99.8,,,,,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-10-01 19:00,2021,10,1,19:00,21.4,,14,,63,,0,,8,,9,,,,99.7,,25,,,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-10-01 20:00,2021,10,1,20:00,23.3,,13.7,,55,,0,,21,,8,,,,99.66,,26,,,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-10-01 21:00,2021,10,1,21:00,22.4,,12.9,,55,,0,,21,,13,,,,99.63,,25,,,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-10-01 22:00,2021,10,1,22:00,21.2,,12.4,,57,,0,,22,,12,,,,99.61,,,,,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-10-01 23:00,2021,10,1,23:00,19.4,,12.8,,65,,0,,21,,7,,,,99.58,,,,,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-10-02 0:00,2021,10,2,0:00,17.3,,12.7,,74,,0,,18,,3,,,,99.58,,,,,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-10-02 1:00,2021,10,2,1:00,15.9,,13.7,,87,,0,,18,,2,,,,99.57,,,,,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-10-02 2:00,2021,10,2,2:00,15.3,,13.7,,90,,0,,17,,2,,,,99.53,,,,,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-10-02 3:00,2021,10,2,3:00,15.7,,13.9,,89,,0,,9,,2,,,,99.48,,,,,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-10-02 4:00,2021,10,2,4:00,14.7,,13.7,,94,,0,,10,,3,,,,99.43,,,,,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-10-02 5:00,2021,10,2,5:00,16.1,,13.6,,85,,0,,18,,4,,,,99.36,,,,,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-10-02 6:00,2021,10,2,6:00,18,,14.3,,79,,0,,31,,6,,,,99.42,,,,,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-10-02 7:00,2021,10,2,7:00,16,,14.7,,92,,0,,32,,2,,,,99.4,,,,,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-10-02 8:00,2021,10,2,8:00,16,,15.4,,97,,0,,16,,4,,,,99.34,,,,,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-10-02 9:00,2021,10,2,9:00,15.2,,14.3,,94,,0,,9,,4,,,,99.29,,,,,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-10-02 10:00,2021,10,2,10:00,14.6,,14.2,,98,,0,,4,,8,,,,99.28,,,,,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-10-02 11:00,2021,10,2,11:00,14.6,,14.4,,99,,0,,4,,8,,,,99.27,,,,,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-10-02 12:00,2021,10,2,12:00,14.5,,14.4,,100,,0,,5,,5,,,,99.27,,,,,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-10-02 13:00,2021,10,2,13:00,15.4,,15.2,,98,,0,,10,,2,,,,99.27,,,,,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-10-02 14:00,2021,10,2,14:00,16.5,,16,,97,,0,,8,,4,,,,99.22,,,,,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-10-02 15:00,2021,10,2,15:00,17.8,,16.2,,90,,0,,17,,4,,,,99.17,,,,,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-10-02 16:00,2021,10,2,16:00,20.4,,16.5,,78,,0,,16,,7,,,,99.14,,25,,,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-10-02 17:00,2021,10,2,17:00,20.8,,17.2,,80,,0,,19,,6,,,,99.1,,26,,,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-10-02 18:00,2021,10,2,18:00,21.1,,17.3,,79,,0,,11,,3,,,,99.05,,27,,,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-10-02 19:00,2021,10,2,19:00,20.5,,18.8,,90,,0,,5,,9,,,,98.99,,27,,,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-10-02 20:00,2021,10,2,20:00,19.6,,19.5,,99,,0,,7,,10,,,,98.98,,,,,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-10-02 21:00,2021,10,2,21:00,18.8,,18.8,,100,,2.3,,11,,8,,,,98.94,,,,,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-10-02 22:00,2021,10,2,22:00,18.5,,18.4,,100,,4.3,,11,,7,,,,98.93,,,,,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-10-02 23:00,2021,10,2,23:00,18.1,,18.1,,100,,0.6,,12,,8,,,,98.93,,,,,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-10-03 0:00,2021,10,3,0:00,17.7,,17.7,,100,,2.7,,11,,8,,,,98.93,,,,,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-10-03 1:00,2021,10,3,1:00,17.4,,17.4,,100,,5.2,,11,,5,,,,98.91,,,,,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-10-03 2:00,2021,10,3,2:00,17.2,,17.2,,100,,1.4,,7,,10,,,,98.92,,,,,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-10-03 3:00,2021,10,3,3:00,16.9,,16.9,,100,,7.8,,8,,8,,,,98.92,,,,,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-10-03 4:00,2021,10,3,4:00,16.8,,16.8,,100,,0.1,,12,,7,,,,98.91,,,,,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-10-03 5:00,2021,10,3,5:00,16.7,,16.7,,100,,0.2,,9,,7,,,,98.87,,,,,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-10-03 6:00,2021,10,3,6:00,16.6,,16.6,,100,,0,,10,,9,,,,98.85,,,,,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-10-03 7:00,2021,10,3,7:00,16.6,,16.6,,100,,0,,8,,6,,,,98.83,,,,,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-10-03 8:00,2021,10,3,8:00,16.6,,16.6,,100,,0,,8,,5,,,,98.82,,,,,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-10-03 9:00,2021,10,3,9:00,16.6,,16.6,,100,,0,,9,,5,,,,98.82,,,,,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-10-03 10:00,2021,10,3,10:00,16.8,,16.8,,100,,0.1,,7,,7,,,,98.83,,,,,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-10-03 11:00,2021,10,3,11:00,16.8,,16.8,,100,,0,,9,,6,,,,98.85,,,,,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-10-03 12:00,2021,10,3,12:00,16.8,,16.8,,100,,0,,13,,5,,,,98.89,,,,,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-10-03 13:00,2021,10,3,13:00,17,,17,,100,,0,,9,,9,,,,98.89,,,,,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-10-03 14:00,2021,10,3,14:00,17,,17,,100,,0,,10,,8,,,,98.91,,,,,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-10-03 15:00,2021,10,3,15:00,16.9,,16.9,,100,,0,,12,,10,,,,98.93,,,,,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-10-03 16:00,2021,10,3,16:00,17,,17,,100,,0.1,,9,,13,,,,98.91,,,,,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-10-03 17:00,2021,10,3,17:00,17.6,,17.6,,100,,0,,10,,10,,,,98.91,,,,,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-10-03 18:00,2021,10,3,18:00,17.5,,16.6,,94,,0,,10,,15,,,,98.91,,,,,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-10-03 19:00,2021,10,3,19:00,17.3,,17,,98,,0,,9,,14,,,,98.87,,,,,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-10-03 20:00,2021,10,3,20:00,17.3,,16.6,,96,,0,,10,,13,,,,98.89,,,,,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-10-03 21:00,2021,10,3,21:00,17.2,,16.6,,96,,0,,9,,14,,,,98.89,,,,,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-10-03 22:00,2021,10,3,22:00,17.4,,16.6,,95,,0,,10,,7,,,,98.91,,,,,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-10-03 23:00,2021,10,3,23:00,17.1,,17.1,,100,,0,,10,,1,,,,98.97,,,,,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-10-04 0:00,2021,10,4,0:00,17.2,,16.8,,98,,0,,10,,8,,,,98.98,,,,,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-10-04 1:00,2021,10,4,1:00,16.9,,16.4,,97,,0,,9,,8,,,,99.03,,,,,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-10-04 2:00,2021,10,4,2:00,16.8,,15.6,,92,,0,,9,,12,,,,99.05,,,,,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-10-04 3:00,2021,10,4,3:00,16.7,,15.9,,95,,0,,8,,12,,,,99.06,,,,,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-10-04 4:00,2021,10,4,4:00,16.6,,15.5,,93,,0,,7,,13,,,,99.06,,,,,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-10-04 5:00,2021,10,4,5:00,16.5,,15.5,,94,,0,,8,,14,,,,99.07,,,,,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-10-04 6:00,2021,10,4,6:00,16.3,,15,,92,,0,,8,,14,,,,99.1,,,,,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-10-04 7:00,2021,10,4,7:00,16.1,,14.7,,92,,0,,9,,17,,,,99.11,,,,,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-10-04 8:00,2021,10,4,8:00,16,,14.7,,92,,0,,9,,14,,,,99.13,,,,,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-10-04 9:00,2021,10,4,9:00,15.7,,14.8,,94,,0,,10,,4,,,,99.16,,,,,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-10-04 10:00,2021,10,4,10:00,15.6,,15,,96,,0,,8,,7,,,,99.2,,,,,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-10-04 11:00,2021,10,4,11:00,15.4,,15.4,,100,,0,,9,,4,,,,99.26,,,,,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-10-04 12:00,2021,10,4,12:00,15.1,,15,,100,,0,,8,,4,,,,99.3,,,,,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-10-04 13:00,2021,10,4,13:00,15.1,,15.1,,100,,0,,33,,1,,,,99.37,,,,,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-10-04 14:00,2021,10,4,14:00,15.5,,15.4,,99,,0,,1,,4,,,,99.43,,,,,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-10-04 15:00,2021,10,4,15:00,16.1,,15.2,,94,,0,,4,,6,,,,99.47,,,,,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-10-04 16:00,2021,10,4,16:00,16.9,,14.6,,86,,0,,7,,8,,,,99.5,,,,,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-10-04 17:00,2021,10,4,17:00,17.8,,13.8,,77,,0,,11,,10,,,,99.53,,,,,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-10-04 18:00,2021,10,4,18:00,18.3,,13.9,,76,,0,,19,,9,,,,99.5,,,,,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-10-04 19:00,2021,10,4,19:00,18.7,,14.9,,78,,0,,25,,9,,,,99.5,,,,,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-10-04 20:00,2021,10,4,20:00,18.5,,15.1,,81,,0,,29,,9,,,,99.53,,,,,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-10-04 21:00,2021,10,4,21:00,18,,14.6,,80,,0,,30,,9,,,,99.57,,,,,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-10-04 22:00,2021,10,4,22:00,17.2,,14.6,,85,,0,,30,,10,,,,99.61,,,,,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-10-04 23:00,2021,10,4,23:00,16.1,,14.8,,92,,0,,35,,2,,,,99.65,,,,,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-10-05 0:00,2021,10,5,0:00,14.9,,14.8,,99,,0,,0,,1,,,,99.69,,,,,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-10-05 1:00,2021,10,5,1:00,15,,14.7,,98,,0,,33,,5,,,,99.75,,,,,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-10-05 2:00,2021,10,5,2:00,15.1,,15,,99,,0,,33,,3,,,,99.81,,,,,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-10-05 3:00,2021,10,5,3:00,15.1,,14.7,,98,,0,,35,,5,,,,99.89,,,,,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-10-05 4:00,2021,10,5,4:00,15.1,,14.7,,98,,0,,36,,2,,,,99.9,,,,,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-10-05 5:00,2021,10,5,5:00,13.8,,13.8,,100,,0,,36,,2,,,,99.93,,,,,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-10-05 6:00,2021,10,5,6:00,12.4,,12.4,,100,,0,,,,0,,,,99.95,,,,,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-10-05 7:00,2021,10,5,7:00,11.4,,11.4,,100,,0,,4,,2,,,,99.98,,,,,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-10-05 8:00,2021,10,5,8:00,10.6,,10.6,,100,,0,,3,,2,,,,99.99,,,,,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-10-05 9:00,2021,10,5,9:00,10.4,,10.4,,100,,0,,,,0,,,,100.04,,,,,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-10-05 10:00,2021,10,5,10:00,10,,10,,100,,0,,5,,2,,,,100.09,,,,,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-10-05 11:00,2021,10,5,11:00,9.5,,9.5,,100,,0,,2,,1,,,,100.16,,,,,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-10-05 12:00,2021,10,5,12:00,9.5,,9.5,,100,,0,,,,0,,,,100.24,,,,,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-10-05 13:00,2021,10,5,13:00,12.4,,12,,97,,0,,,,0,,,,100.28,,,,,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-10-05 14:00,2021,10,5,14:00,15.2,,12.5,,84,,0,,7,,5,,,,100.32,,,,,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-10-05 15:00,2021,10,5,15:00,16.7,,12.5,,77,,0,,9,,3,,,,100.37,,,,,,NA
